RecordId,Predicted_Probability
317952,9.087654e-05
317953,9.087654e-05
317954,9.3024144e-05
317955,0.000112089816
317956,9.087654e-05
317957,0.00966148
317958,0.00063666765
317959,0.025299374
317960,9.3024144e-05
317961,9.087654e-05
317962,0.00032409272
317963,0.0010706888
317964,0.0010171826
317965,0.00014595802
317966,0.00015939768
317967,0.00027950923
317968,9.087654e-05
317969,9.087654e-05
317970,0.0043677306
317971,0.00014595802
317972,0.000112089816
317973,9.087654e-05
317974,9.087654e-05
317975,9.087654e-05
317976,9.087654e-05
317977,0.011043288
317978,0.017658833
317979,9.087654e-05
317980,0.007812214
317981,9.3024144e-05
317982,0.000112089816
317983,0.0009925361
317984,9.3024144e-05
317985,0.000112089816
317986,9.3024144e-05
317987,0.00024730078
317988,0.00029087934
317989,9.087654e-05
317990,0.0029305608
317991,0.000112089816
317992,0.000507444
317993,0.02246758
317994,0.009420715
317995,9.087654e-05
317996,0.00014595802
317997,9.087654e-05
317998,0.000112089816
317999,9.087654e-05
318000,0.000112089816
318001,9.3024144e-05
318002,0.0006846583
318003,0.00095053704
318004,0.038257435
318005,0.00014595802
318006,0.00012910101
318007,0.0015552309
318008,9.087654e-05
318009,0.0023099708
318010,9.3024144e-05
318011,0.0010058393
318012,9.3024144e-05
318013,9.3024144e-05
318014,9.087654e-05
318015,0.000112089816
318016,0.00014595802
318017,0.00062825956
318018,0.00012910101
318019,9.087654e-05
318020,9.087654e-05
318021,9.087654e-05
318022,9.087654e-05
318023,0.00039647578
318024,9.087654e-05
318025,9.087654e-05
318026,0.0012023173
318027,0.000112089816
318028,9.087654e-05
318029,0.0008751128
318030,0.01141341
318031,0.00033774285
318032,9.3024144e-05
318033,0.00022612177
318034,9.3024144e-05
318035,0.011454776
318036,0.0071782107
318037,0.0005813878
318038,0.000112089816
318039,9.087654e-05
318040,9.087654e-05
318041,9.087654e-05
318042,0.020126648
318043,0.0001992631
318044,0.0026074676
318045,9.3024144e-05
318046,9.3024144e-05
318047,0.00014595802
318048,9.3024144e-05
318049,0.0066039804
318050,9.087654e-05
318051,0.0020858145
318052,0.009420715
318053,0.0035171977
318054,9.087654e-05
318055,0.0006222795
318056,0.0070924144
318057,0.00377513
318058,0.07261018
318059,9.087654e-05
318060,9.087654e-05
318061,9.087654e-05
318062,0.00014595802
318063,0.00077209517
318064,0.0013183207
318065,0.014372571
318066,0.01141341
318067,0.0002977188
318068,9.087654e-05
318069,9.3024144e-05
318070,0.00096979865
318071,9.087654e-05
318072,9.087654e-05
318073,0.0002840298
318074,9.3024144e-05
318075,9.087654e-05
318076,9.087654e-05
318077,0.00014597696
318078,0.0006156963
318079,9.087654e-05
318080,9.087654e-05
318081,0.0012444989
318082,9.087654e-05
318083,9.087654e-05
318084,9.087654e-05
318085,9.087654e-05
318086,9.087654e-05
318087,0.0038227437
318088,0.004612851
318089,0.0015574122
318090,0.00086038484
318091,9.087654e-05
318092,0.0006450001
318093,9.3024144e-05
318094,9.087654e-05
318095,9.3024144e-05
318096,0.0011690988
318097,9.087654e-05
318098,0.00067922054
318099,0.010832337
318100,9.087654e-05
318101,9.087654e-05
318102,0.000112089816
318103,9.3024144e-05
318104,9.087654e-05
318105,9.087654e-05
318106,0.00064574
318107,9.3024144e-05
318108,0.00061187835
318109,0.063063115
318110,0.0013133441
318111,9.3024144e-05
318112,0.000112089816
318113,0.012940752
318114,0.00037712886
318115,0.0031760568
318116,0.011979427
318117,9.3024144e-05
318118,9.087654e-05
318119,9.3024144e-05
318120,0.002460617
318121,0.0035502359
318122,0.000112089816
318123,0.00062395126
318124,9.3024144e-05
318125,0.007401577
318126,9.087654e-05
318127,0.000112089816
318128,9.087654e-05
318129,0.0022787775
318130,9.087654e-05
318131,0.0010983659
318132,0.0029303883
318133,9.3024144e-05
318134,9.3024144e-05
318135,9.087654e-05
318136,0.000112089816
318137,0.004123003
318138,9.3024144e-05
318139,0.015142976
318140,0.004114202
318141,0.000112089816
318142,0.01141341
318143,0.0005761849
318144,0.000238617
318145,0.00076621247
318146,9.087654e-05
318147,0.0010324932
318148,0.0013952499
318149,9.3024144e-05
318150,0.000112089816
318151,9.3024144e-05
318152,0.012071071
318153,9.087654e-05
318154,9.087654e-05
318155,9.087654e-05
318156,9.087654e-05
318157,0.0014471089
318158,0.006689618
318159,9.3024144e-05
318160,0.000112089816
318161,0.00014595802
318162,9.3024144e-05
318163,0.007519704
318164,9.087654e-05
318165,9.087654e-05
318166,9.3024144e-05
318167,0.00014595802
318168,0.0047798455
318169,9.3024144e-05
318170,9.087654e-05
318171,9.3024144e-05
318172,0.00061187835
318173,9.087654e-05
318174,9.087654e-05
318175,9.087654e-05
318176,9.3024144e-05
318177,9.3024144e-05
318178,9.087654e-05
318179,0.001025713
318180,9.3024144e-05
318181,0.00768704
318182,0.0011608348
318183,9.087654e-05
318184,0.000112089816
318185,0.00025557232
318186,0.00014595802
318187,9.3024144e-05
318188,9.087654e-05
318189,0.0003864311
318190,0.00032409272
318191,9.3024144e-05
318192,9.3024144e-05
318193,0.0167403
318194,0.000112089816
318195,9.087654e-05
318196,0.0050430354
318197,0.00014595802
318198,0.00014595802
318199,0.22386697
318200,0.00014595802
318201,9.087654e-05
318202,0.0030107857
318203,0.011638723
318204,0.00026697913
318205,9.087654e-05
318206,0.00055577175
318207,0.010198435
318208,9.3024144e-05
318209,0.0022733395
318210,0.0002828454
318211,0.00052161864
318212,0.0040754355
318213,9.087654e-05
318214,9.3024144e-05
318215,0.0025708985
318216,0.0019008315
318217,0.00076181465
318218,0.0008845663
318219,9.3024144e-05
318220,0.000112089816
318221,9.3024144e-05
318222,0.00014595802
318223,9.087654e-05
318224,9.087654e-05
318225,9.087654e-05
318226,0.00017623356
318227,0.0010810354
318228,9.3024144e-05
318229,9.435989e-05
318230,0.011541616
318231,0.0012127819
318232,0.00073875306
318233,0.003430724
318234,0.000112089816
318235,0.00026697913
318236,0.0002497242
318237,0.000112089816
318238,9.087654e-05
318239,0.002374364
318240,9.3024144e-05
318241,9.087654e-05
318242,0.000112089816
318243,0.0013342242
318244,0.0064009363
318245,0.000112089816
318246,0.00051786966
318247,9.3024144e-05
318248,0.0014145216
318249,9.087654e-05
318250,0.000112089816
318251,0.00073875306
318252,9.087654e-05
318253,0.0005813878
318254,9.087654e-05
318255,9.3024144e-05
318256,9.3024144e-05
318257,0.000112089816
318258,0.0031148233
318259,0.00014595802
318260,0.00077209517
318261,9.087654e-05
318262,9.087654e-05
318263,0.0010784895
318264,0.020126648
318265,9.087654e-05
318266,9.3024144e-05
318267,9.087654e-05
318268,0.0041125454
318269,0.063063115
318270,0.01141341
318271,9.3024144e-05
318272,9.087654e-05
318273,0.00056789565
318274,0.0016123158
318275,9.087654e-05
318276,0.0054193255
318277,9.3024144e-05
318278,9.087654e-05
318279,0.000112089816
318280,0.00014595802
318281,0.014044262
318282,9.087654e-05
318283,9.3024144e-05
318284,0.000112089816
318285,9.087654e-05
318286,0.0008034464
318287,0.0003101971
318288,9.3024144e-05
318289,9.3024144e-05
318290,9.087654e-05
318291,0.00069887715
318292,9.087654e-05
318293,9.087654e-05
318294,0.0041125454
318295,9.087654e-05
318296,0.000757646
318297,9.087654e-05
318298,9.087654e-05
318299,0.00012910101
318300,9.087654e-05
318301,0.015715795
318302,9.087654e-05
318303,9.087654e-05
318304,0.0009889897
318305,9.087654e-05
318306,0.007562042
318307,0.000112089816
318308,0.0023099708
318309,9.087654e-05
318310,9.087654e-05
318311,9.087654e-05
318312,0.00550848
318313,0.00056789565
318314,0.00044533724
318315,0.007359734
318316,0.00064574
318317,9.3024144e-05
318318,9.3024144e-05
318319,9.087654e-05
318320,0.0041125454
318321,9.087654e-05
318322,9.087654e-05
318323,9.087654e-05
318324,9.087654e-05
318325,0.00024090504
318326,0.00056789565
318327,0.01141341
318328,0.006011594
318329,0.000112089816
318330,9.087654e-05
318331,9.087654e-05
318332,0.00032409272
318333,9.087654e-05
318334,9.3024144e-05
318335,9.087654e-05
318336,9.3024144e-05
318337,0.00044533724
318338,0.00014595802
318339,9.087654e-05
318340,0.00014595802
318341,0.0019679684
318342,0.038257435
318343,0.0025918754
318344,0.0058528814
318345,9.3024144e-05
318346,9.087654e-05
318347,0.0006846583
318348,0.00014595802
318349,0.018301727
318350,0.00033774285
318351,9.087654e-05
318352,9.087654e-05
318353,9.3024144e-05
318354,0.00011823074
318355,0.00025557232
318356,0.00014595802
318357,0.00014595802
318358,0.0012325118
318359,9.3024144e-05
318360,0.0010002642
318361,9.087654e-05
318362,9.087654e-05
318363,9.3024144e-05
318364,9.087654e-05
318365,9.087654e-05
318366,0.00064115576
318367,0.00014595802
318368,9.087654e-05
318369,0.002460617
318370,0.000112089816
318371,9.087654e-05
318372,9.087654e-05
318373,9.087654e-05
318374,0.0006590893
318375,9.087654e-05
318376,0.00027311352
318377,0.0020700395
318378,9.087654e-05
318379,0.0002497242
318380,9.087654e-05
318381,0.0013378221
318382,0.0010964867
318383,0.084302105
318384,0.11275366
318385,0.00045173868
318386,0.00016899176
318387,9.087654e-05
318388,9.3024144e-05
318389,9.087654e-05
318390,9.087654e-05
318391,9.3024144e-05
318392,0.0018215689
318393,0.0021896742
318394,0.0011613889
318395,9.087654e-05
318396,9.087654e-05
318397,0.000112089816
318398,9.087654e-05
318399,9.087654e-05
318400,0.10445018
318401,9.087654e-05
318402,0.00025557232
318403,9.087654e-05
318404,9.087654e-05
318405,9.087654e-05
318406,9.087654e-05
318407,0.0027242054
318408,9.087654e-05
318409,0.0015544047
318410,9.087654e-05
318411,0.0017319863
318412,0.0026235
318413,0.0167403
318414,9.087654e-05
318415,9.087654e-05
318416,0.000289469
318417,9.087654e-05
318418,0.00014595802
318419,9.087654e-05
318420,9.087654e-05
318421,9.3024144e-05
318422,0.000112089816
318423,0.020126648
318424,9.3024144e-05
318425,0.00014595802
318426,9.3024144e-05
318427,0.00014595802
318428,0.00014595802
318429,9.087654e-05
318430,0.005664894
318431,9.087654e-05
318432,0.0015756306
318433,9.087654e-05
318434,0.016989172
318435,0.0015544047
318436,0.013042814
318437,0.013042814
318438,0.00012910101
318439,0.0038086767
318440,0.22386697
318441,0.029704602
318442,0.009809544
318443,0.0005271379
318444,9.087654e-05
318445,0.004420701
318446,0.0006156963
318447,0.015203078
318448,0.00055577175
318449,0.0015045003
318450,9.087654e-05
318451,0.0002977188
318452,9.087654e-05
318453,9.087654e-05
318454,9.087654e-05
318455,0.00077209517
318456,0.000112089816
318457,0.00014595802
318458,0.004201278
318459,9.087654e-05
318460,0.00060044654
318461,0.038257435
318462,0.00014595802
318463,0.0050726747
318464,0.00031638835
318465,0.0007750043
318466,0.001239499
318467,0.000112089816
318468,9.3024144e-05
318469,0.00023106695
318470,0.0017153346
318471,0.003365093
318472,9.3024144e-05
318473,0.0003101971
318474,0.026662441
318475,9.3024144e-05
318476,9.087654e-05
318477,0.00026697913
318478,0.004059812
318479,9.3024144e-05
318480,0.00056789565
318481,9.3024144e-05
318482,9.087654e-05
318483,0.0062683397
318484,0.00012032782
318485,0.0013183207
318486,0.0017227214
318487,9.087654e-05
318488,0.00056789565
318489,0.000112089816
318490,9.087654e-05
318491,0.0008034464
318492,0.0067393985
318493,0.0017614127
318494,9.087654e-05
318495,0.00033774285
318496,9.087654e-05
318497,0.00030309937
318498,9.087654e-05
318499,0.00064574
318500,0.00044533724
318501,0.000112089816
318502,0.000112089816
318503,9.087654e-05
318504,0.00014595802
318505,0.000112089816
318506,9.087654e-05
318507,0.0016968811
318508,0.00027311352
318509,0.00025557232
318510,0.000112089816
318511,0.016989172
318512,0.000112089816
318513,0.012940752
318514,0.00014595802
318515,0.0015924271
318516,9.087654e-05
318517,0.007174368
318518,0.0029617022
318519,9.087654e-05
318520,9.087654e-05
318521,9.087654e-05
318522,9.087654e-05
318523,9.3024144e-05
318524,0.00014595802
318525,9.3024144e-05
318526,0.0016283202
318527,0.00025557232
318528,9.087654e-05
318529,0.00014595802
318530,9.087654e-05
318531,0.000507444
318532,0.000112089816
318533,0.01278601
318534,9.3024144e-05
318535,9.3024144e-05
318536,9.087654e-05
318537,9.087654e-05
318538,9.3024144e-05
318539,9.3024144e-05
318540,9.087654e-05
318541,0.00044533724
318542,0.0031148233
318543,9.087654e-05
318544,9.087654e-05
318545,0.00035078404
318546,0.00014595802
318547,0.00024090504
318548,0.0002497242
318549,0.0016102148
318550,9.087654e-05
318551,0.0005813878
318552,0.00035773477
318553,0.00025557232
318554,9.3024144e-05
318555,9.087654e-05
318556,0.016724907
318557,0.00017623356
318558,0.0006241514
318559,9.087654e-05
318560,9.087654e-05
318561,0.00051786966
318562,9.087654e-05
318563,9.087654e-05
318564,0.009809544
318565,9.087654e-05
318566,9.087654e-05
318567,0.0004273413
318568,9.087654e-05
318569,0.0003101971
318570,0.0002840298
318571,0.0037814858
318572,9.087654e-05
318573,0.0003023879
318574,0.007962492
318575,9.3024144e-05
318576,0.012940752
318577,9.087654e-05
318578,9.087654e-05
318579,9.087654e-05
318580,0.011979427
318581,0.021169487
318582,9.3024144e-05
318583,0.00012910101
318584,0.009809544
318585,9.087654e-05
318586,0.00014595802
318587,0.00012879804
318588,9.087654e-05
318589,9.087654e-05
318590,9.087654e-05
318591,0.00377513
318592,0.000112089816
318593,9.087654e-05
318594,0.0007360142
318595,0.011150526
318596,0.003573313
318597,0.004022925
318598,9.3024144e-05
318599,0.00012910101
318600,9.087654e-05
318601,9.087654e-05
318602,0.00096979865
318603,9.087654e-05
318604,0.035453793
318605,9.087654e-05
318606,0.019994581
318607,9.087654e-05
318608,9.087654e-05
318609,9.3024144e-05
318610,9.3024144e-05
318611,9.087654e-05
318612,0.00012910101
318613,0.0033012219
318614,9.087654e-05
318615,0.00014595802
318616,0.0001599412
318617,9.087654e-05
318618,0.000112089816
318619,9.087654e-05
318620,0.00100086
318621,9.087654e-05
318622,0.00084315555
318623,0.0006450001
318624,9.3024144e-05
318625,0.017658833
318626,9.3024144e-05
318627,9.3024144e-05
318628,9.087654e-05
318629,0.000112089816
318630,9.3024144e-05
318631,9.087654e-05
318632,0.00014595802
318633,9.3024144e-05
318634,0.00025557232
318635,0.0018975884
318636,9.087654e-05
318637,0.00073875306
318638,9.087654e-05
318639,9.087654e-05
318640,9.087654e-05
318641,9.087654e-05
318642,0.00014595802
318643,9.087654e-05
318644,0.008668787
318645,0.000112089816
318646,9.087654e-05
318647,9.3024144e-05
318648,9.087654e-05
318649,0.00014597696
318650,9.087654e-05
318651,9.3024144e-05
318652,9.087654e-05
318653,0.0007623066
318654,0.0005761849
318655,9.087654e-05
318656,0.0005813878
318657,0.0066405903
318658,0.038257435
318659,9.087654e-05
318660,0.000112089816
318661,0.0007852244
318662,0.0041125454
318663,9.087654e-05
318664,0.00014595802
318665,9.087654e-05
318666,9.3024144e-05
318667,0.00063666765
318668,0.0005761849
318669,0.0049528014
318670,9.087654e-05
318671,9.3024144e-05
318672,0.00061546394
318673,0.084302105
318674,0.00012879804
318675,9.087654e-05
318676,9.087654e-05
318677,0.00012910101
318678,0.0002497242
318679,9.087654e-05
318680,9.087654e-05
318681,9.3024144e-05
318682,9.087654e-05
318683,9.087654e-05
318684,9.3024144e-05
318685,9.3024144e-05
318686,9.3024144e-05
318687,0.0002840298
318688,9.087654e-05
318689,0.000112089816
318690,9.087654e-05
318691,9.087654e-05
318692,0.0023643372
318693,9.087654e-05
318694,9.087654e-05
318695,0.015203078
318696,9.087654e-05
318697,9.087654e-05
318698,9.087654e-05
318699,9.087654e-05
318700,0.000112089816
318701,0.0022839068
318702,9.087654e-05
318703,9.3024144e-05
318704,0.0025708985
318705,9.3024144e-05
318706,9.3024144e-05
318707,9.087654e-05
318708,0.00014595802
318709,9.087654e-05
318710,9.3024144e-05
318711,0.000112089816
318712,0.005029874
318713,9.087654e-05
318714,0.10445018
318715,0.000112089816
318716,0.00079669163
318717,0.000112089816
318718,9.087654e-05
318719,9.087654e-05
318720,0.0010149137
318721,9.087654e-05
318722,0.00011823074
318723,9.087654e-05
318724,0.002864575
318725,0.00033774285
318726,9.087654e-05
318727,9.3024144e-05
318728,0.00026221134
318729,0.000112089816
318730,0.00045173868
318731,0.00015939768
318732,9.3024144e-05
318733,0.000112089816
318734,9.3024144e-05
318735,0.0006061959
318736,0.01371608
318737,0.000112089816
318738,9.3024144e-05
318739,9.087654e-05
318740,0.00011823074
318741,0.000112089816
318742,9.087654e-05
318743,0.0019191909
318744,9.3024144e-05
318745,9.087654e-05
318746,0.0012427866
318747,0.00021792724
318748,0.00018184986
318749,9.087654e-05
318750,9.087654e-05
318751,0.000112089816
318752,0.0148449065
318753,9.087654e-05
318754,0.00063666765
318755,0.0026074676
318756,0.00014595802
318757,0.0026681952
318758,0.008668787
318759,9.3024144e-05
318760,9.087654e-05
318761,0.00012910101
318762,9.087654e-05
318763,0.00014595802
318764,9.087654e-05
318765,9.3024144e-05
318766,9.087654e-05
318767,0.00015939768
318768,0.0003762184
318769,0.03166683
318770,0.00012879804
318771,0.0008815695
318772,9.3024144e-05
318773,9.087654e-05
318774,9.087654e-05
318775,0.005029874
318776,0.00014595802
318777,0.00073875306
318778,0.00052999397
318779,0.00039647578
318780,0.00014595802
318781,9.3024144e-05
318782,0.01141341
318783,9.087654e-05
318784,0.00051786966
318785,0.0018617078
318786,9.087654e-05
318787,0.0002977188
318788,0.000112089816
318789,9.087654e-05
318790,0.0076394295
318791,9.087654e-05
318792,9.087654e-05
318793,9.087654e-05
318794,0.003333046
318795,9.087654e-05
318796,9.087654e-05
318797,0.0031909447
318798,0.011784587
318799,0.0041125454
318800,9.087654e-05
318801,9.087654e-05
318802,0.000112089816
318803,9.087654e-05
318804,0.000507444
318805,9.087654e-05
318806,0.004420701
318807,9.087654e-05
318808,9.087654e-05
318809,0.000112089816
318810,9.087654e-05
318811,0.0058176285
318812,0.0022246693
318813,9.087654e-05
318814,0.0029232204
318815,0.007607083
318816,0.01371608
318817,0.0007360142
318818,0.0020246394
318819,0.00014595802
318820,0.003319721
318821,0.009809544
318822,0.006510139
318823,0.0006156963
318824,9.087654e-05
318825,0.011043288
318826,9.087654e-05
318827,9.087654e-05
318828,0.000112089816
318829,0.0013039216
318830,9.3024144e-05
318831,9.087654e-05
318832,0.005477687
318833,0.018490119
318834,0.000112089816
318835,9.087654e-05
318836,9.3024144e-05
318837,0.0017075104
318838,9.087654e-05
318839,9.087654e-05
318840,9.3024144e-05
318841,9.3024144e-05
318842,9.087654e-05
318843,9.087654e-05
318844,9.087654e-05
318845,0.0019475326
318846,9.087654e-05
318847,9.3024144e-05
318848,0.000112089816
318849,9.087654e-05
318850,0.00014595802
318851,0.000112089816
318852,9.087654e-05
318853,0.0025005606
318854,0.0017075104
318855,0.011367387
318856,9.3024144e-05
318857,0.01843737
318858,0.007359734
318859,0.00011823074
318860,0.002460617
318861,0.0023309118
318862,0.0019679684
318863,9.087654e-05
318864,0.0008355814
318865,9.087654e-05
318866,9.087654e-05
318867,0.00022612177
318868,0.00037712886
318869,9.087654e-05
318870,0.0002497242
318871,0.0041125454
318872,0.00026697913
318873,9.087654e-05
318874,9.087654e-05
318875,0.000112089816
318876,9.3024144e-05
318877,0.000112089816
318878,0.0017236647
318879,0.0037134488
318880,0.00015939768
318881,9.087654e-05
318882,9.087654e-05
318883,0.0003864311
318884,9.3024144e-05
318885,0.00075420836
318886,9.087654e-05
318887,0.0035171977
318888,0.00014595802
318889,9.087654e-05
318890,0.00014595802
318891,0.004114202
318892,0.00027311352
318893,9.3024144e-05
318894,0.000112089816
318895,0.0002840298
318896,9.3024144e-05
318897,9.087654e-05
318898,9.3024144e-05
318899,0.012940752
318900,0.0148449065
318901,0.00056606956
318902,0.084302105
318903,9.087654e-05
318904,0.063063115
318905,9.087654e-05
318906,9.087654e-05
318907,9.3024144e-05
318908,9.087654e-05
318909,0.020126648
318910,9.087654e-05
318911,9.087654e-05
318912,0.009809544
318913,9.087654e-05
318914,0.00023426177
318915,0.00014597696
318916,9.087654e-05
318917,0.0011542619
318918,0.0041125454
318919,9.087654e-05
318920,0.00056606956
318921,0.0066405903
318922,0.00056789565
318923,9.3024144e-05
318924,9.087654e-05
318925,0.011541616
318926,9.3024144e-05
318927,0.00069093116
318928,9.087654e-05
318929,9.3024144e-05
318930,9.3024144e-05
318931,9.3024144e-05
318932,0.000238617
318933,0.0063291593
318934,9.087654e-05
318935,9.087654e-05
318936,9.087654e-05
318937,0.0004152867
318938,9.087654e-05
318939,0.0035171977
318940,0.0022125388
318941,9.087654e-05
318942,9.087654e-05
318943,0.00025557232
318944,9.087654e-05
318945,0.0012210517
318946,0.00014595802
318947,9.435989e-05
318948,0.0008227606
318949,0.00014595802
318950,0.000112089816
318951,9.3024144e-05
318952,0.01078732
318953,0.0022839068
318954,0.00012910101
318955,0.0029853499
318956,9.3024144e-05
318957,9.087654e-05
318958,0.000112089816
318959,9.3024144e-05
318960,0.00022612177
318961,0.020241797
318962,0.000112089816
318963,0.010974488
318964,9.3024144e-05
318965,0.00014595802
318966,0.00191722
318967,0.00022612177
318968,9.3024144e-05
318969,9.087654e-05
318970,0.000507444
318971,0.00048968906
318972,9.087654e-05
318973,9.087654e-05
318974,0.0007750043
318975,9.087654e-05
318976,0.00012910101
318977,0.00032409272
318978,9.087654e-05
318979,9.087654e-05
318980,9.087654e-05
318981,0.00046414754
318982,0.00023571607
318983,0.00056789565
318984,9.087654e-05
318985,9.087654e-05
318986,9.087654e-05
318987,0.00025558402
318988,0.00096979865
318989,0.000112089816
318990,9.3024144e-05
318991,9.087654e-05
318992,9.087654e-05
318993,0.00035078404
318994,0.00061546394
318995,9.3024144e-05
318996,9.087654e-05
318997,0.000112089816
318998,0.063063115
318999,0.00023426177
319000,9.087654e-05
319001,0.008468795
319002,0.020241797
319003,0.010974488
319004,9.3024144e-05
319005,0.018332295
319006,9.087654e-05
319007,0.000112089816
319008,9.087654e-05
319009,0.000112089816
319010,9.3024144e-05
319011,0.0017153346
319012,9.3024144e-05
319013,9.087654e-05
319014,0.010800531
319015,9.087654e-05
319016,9.3024144e-05
319017,0.00012879804
319018,9.3024144e-05
319019,0.000112089816
319020,9.087654e-05
319021,9.087654e-05
319022,9.3024144e-05
319023,0.000112089816
319024,0.0002828454
319025,0.00060264644
319026,0.000112089816
319027,9.087654e-05
319028,9.3024144e-05
319029,0.0022125388
319030,0.0012614208
319031,0.010736986
319032,0.0011165412
319033,0.00051786966
319034,9.3024144e-05
319035,0.00056606956
319036,9.3024144e-05
319037,9.087654e-05
319038,9.087654e-05
319039,0.011167731
319040,9.3024144e-05
319041,0.010489537
319042,0.0015384166
319043,0.000112089816
319044,0.00012879804
319045,0.0020234624
319046,0.000112089816
319047,0.00027670004
319048,9.087654e-05
319049,0.012709598
319050,9.087654e-05
319051,0.000112089816
319052,9.3024144e-05
319053,0.00014595802
319054,9.087654e-05
319055,9.087654e-05
319056,0.030782636
319057,0.000112089816
319058,0.009013867
319059,0.0018393778
319060,0.001205589
319061,9.087654e-05
319062,0.0016020028
319063,0.000112089816
319064,9.087654e-05
319065,0.0007199788
319066,9.087654e-05
319067,9.087654e-05
319068,0.0007046232
319069,9.3024144e-05
319070,0.00014595802
319071,0.000507444
319072,9.087654e-05
319073,9.087654e-05
319074,0.0005813878
319075,0.0006450001
319076,0.004196824
319077,0.063063115
319078,0.0017210082
319079,0.017532581
319080,9.087654e-05
319081,0.0016315108
319082,0.000112089816
319083,9.3024144e-05
319084,9.087654e-05
319085,0.00025557232
319086,9.087654e-05
319087,0.000112089816
319088,9.087654e-05
319089,9.087654e-05
319090,9.087654e-05
319091,0.011784587
319092,9.087654e-05
319093,9.087654e-05
319094,9.087654e-05
319095,9.087654e-05
319096,0.000776734
319097,0.01395634
319098,0.00014595802
319099,0.00014595802
319100,0.00048968906
319101,0.00014595802
319102,0.0049964017
319103,9.087654e-05
319104,9.3024144e-05
319105,9.3024144e-05
319106,0.01141341
319107,9.3024144e-05
319108,0.0015544047
319109,0.021260135
319110,0.00012910101
319111,0.00012032782
319112,0.00015939768
319113,9.3024144e-05
319114,0.0005813878
319115,9.087654e-05
319116,0.0058385627
319117,0.0022246693
319118,9.087654e-05
319119,0.00022612177
319120,0.0002483823
319121,0.00014595802
319122,9.3024144e-05
319123,9.087654e-05
319124,0.0002497242
319125,0.0011097604
319126,0.00025557232
319127,9.087654e-05
319128,0.00033774285
319129,9.087654e-05
319130,9.087654e-05
319131,0.0017593799
319132,0.00053935417
319133,9.087654e-05
319134,9.087654e-05
319135,0.0012249063
319136,0.00014595802
319137,0.00014595802
319138,9.087654e-05
319139,9.3024144e-05
319140,9.3024144e-05
319141,0.0046260455
319142,0.0058176285
319143,0.0004021696
319144,0.000112089816
319145,0.015321117
319146,9.087654e-05
319147,0.00014595802
319148,9.087654e-05
319149,9.3024144e-05
319150,0.000112089816
319151,9.087654e-05
319152,0.0006718445
319153,9.087654e-05
319154,9.087654e-05
319155,9.087654e-05
319156,0.0017425838
319157,9.3024144e-05
319158,9.3024144e-05
319159,0.00056606956
319160,9.3024144e-05
319161,0.00062825956
319162,9.087654e-05
319163,0.000112089816
319164,0.00053935417
319165,0.0001992631
319166,9.087654e-05
319167,9.3024144e-05
319168,0.0013359064
319169,0.020241797
319170,9.087654e-05
319171,9.087654e-05
319172,9.087654e-05
319173,9.087654e-05
319174,9.087654e-05
319175,0.00017623356
319176,9.087654e-05
319177,0.00032409272
319178,0.017532581
319179,9.087654e-05
319180,0.0004273413
319181,0.0011901344
319182,9.087654e-05
319183,0.0031582953
319184,9.087654e-05
319185,9.087654e-05
319186,9.087654e-05
319187,9.087654e-05
319188,0.0013359064
319189,9.087654e-05
319190,0.0012546501
319191,9.087654e-05
319192,9.087654e-05
319193,0.01141341
319194,0.063063115
319195,0.0016167447
319196,0.00015939768
319197,0.002587647
319198,0.000112089816
319199,9.087654e-05
319200,0.0002497242
319201,0.00056606956
319202,0.009976102
319203,9.087654e-05
319204,9.087654e-05
319205,9.087654e-05
319206,0.000112089816
319207,9.3024144e-05
319208,0.0002840298
319209,0.011979427
319210,9.3024144e-05
319211,0.0039176545
319212,0.0005863701
319213,9.3024144e-05
319214,0.0011097604
319215,9.3024144e-05
319216,0.03166683
319217,9.3024144e-05
319218,0.00094293355
319219,9.087654e-05
319220,0.0008927214
319221,9.087654e-05
319222,9.087654e-05
319223,0.018301727
319224,0.026471162
319225,9.3024144e-05
319226,9.087654e-05
319227,0.00014595802
319228,9.087654e-05
319229,0.0003762184
319230,0.000112089816
319231,0.000112089816
319232,0.000112089816
319233,0.0002497242
319234,9.087654e-05
319235,0.00014595802
319236,9.087654e-05
319237,0.011627606
319238,9.087654e-05
319239,9.087654e-05
319240,9.087654e-05
319241,0.00059765996
319242,9.3024144e-05
319243,0.0041125454
319244,9.087654e-05
319245,0.0006804869
319246,9.087654e-05
319247,0.00032404083
319248,0.00014595802
319249,0.0001992631
319250,0.000112089816
319251,9.3024144e-05
319252,0.00014595802
319253,0.0002845711
319254,0.014586183
319255,9.087654e-05
319256,0.0005271379
319257,9.087654e-05
319258,0.0045671174
319259,0.018332295
319260,9.087654e-05
319261,9.087654e-05
319262,0.0013232852
319263,0.0024582013
319264,0.000112089816
319265,0.0004273413
319266,0.00069093116
319267,9.087654e-05
319268,9.087654e-05
319269,9.087654e-05
319270,0.0013029614
319271,9.087654e-05
319272,0.00012879804
319273,0.0043963273
319274,9.087654e-05
319275,0.000112089816
319276,9.3024144e-05
319277,0.01576973
319278,9.087654e-05
319279,9.3024144e-05
319280,9.087654e-05
319281,0.0008227606
319282,9.435989e-05
319283,0.0049964017
319284,9.087654e-05
319285,9.087654e-05
319286,0.019994581
319287,9.087654e-05
319288,9.087654e-05
319289,0.0040476583
319290,0.0019679684
